frp,hcho
9.0,0.0002123261660556277
9.0,0.0002123261660556277
9.0,0.0002123261660556277
1.91,0.0001934510527292581
1.91,0.0001934510527292581
1.91,0.0001934510527292581
1.91,0.0001934510527292581
1.91,0.0001934510527292581
1.91,0.0001934510527292581
10.35,0.0001994136770203013
10.35,0.0001994136770203013
10.35,0.0001994136770203013
1.91,0.0001934510527292581
1.91,0.0001934510527292581
1.91,0.0001934510527292581
2.29,0.00020348177330287867
2.29,0.00020348177330287867
2.29,0.00020348177330287867
10.35,0.0001994136770203013
10.35,0.0001994136770203013
10.35,0.0001994136770203013
2.29,0.00020348177330287867
2.29,0.00020348177330287867
2.29,0.00020348177330287867
2.29,0.00020348177330287867
2.29,0.00020348177330287867
2.29,0.00020348177330287867
3.3,0.0002123261660556277
3.3,0.0002123261660556277
3.3,0.0002123261660556277
3.3,0.0002123261660556277
3.3,0.0002123261660556277
3.3,0.0002123261660556277
1.55,0.00022626038273500495
1.55,0.00022626038273500495
1.55,0.00022626038273500495
1.55,0.00022626038273500495
1.55,0.00022626038273500495
1.55,0.00022626038273500495
1.97,0.00020145900537463143
1.97,0.00020145900537463143
1.97,0.00020461639000179848
1.97,0.00020145900537463143
1.97,0.00020145900537463143
1.97,0.00020461639000179848
1.97,0.00020145900537463143
1.97,0.00020145900537463143
1.97,0.00020145900537463143
7.69,0.00020013121684475083
7.69,0.00020013121684475083
7.69,0.00020013121684475083
7.69,0.00020013121684475083
3.27,0.0002043675314571983
3.27,0.0002043675314571983
3.27,0.0002043675314571983
3.27,0.0002043675314571983
3.27,0.0002043675314571983
3.27,0.0002043675314571983
3.27,0.0002043675314571983
3.27,0.0002043675314571983
3.27,0.0002043675314571983
1.12,0.00022190127119419765
1.12,0.00022190127119419765
1.12,0.00022190127119419765
1.12,0.00022190127119419765
1.12,0.00022190127119419765
1.12,0.00022190127119419765
5.02,0.0002047688634523541
5.02,0.0002047688634523541
5.02,0.0002047688634523541
5.02,0.0002047688634523541
5.02,0.0002047688634523541
5.02,0.0002047688634523541
2.65,0.0002258533164893797
2.65,0.0002258533164893797
2.65,0.0002258533164893797
2.65,0.0002258533164893797
2.65,0.0002258533164893797
2.65,0.0002258533164893797
0.5,0.0001972441277989631
0.5,0.0001972441277989631
1.15,0.0001972441277989631
1.15,0.0001972441277989631
0.5,0.0001972441277989631
0.5,0.0001972441277989631
1.15,0.0001972441277989631
1.15,0.0001972441277989631
0.5,0.0001972441277989631
0.5,0.0001972441277989631
2.64,0.0001972441277989631
2.64,0.0001972441277989631
2.64,0.0002079376225295731
2.64,0.0001972441277989631
2.64,0.0001972441277989631
2.64,0.0001972441277989631
2.04,0.0001972441277989631
2.04,0.0001972441277989631
2.04,0.0001972441277989631
1.27,0.00019079992097664408
1.27,0.00019079992097664408
1.27,0.00019079992097664408
1.27,0.00019079992097664408
1.27,0.00019079992097664408
1.27,0.00019079992097664408
3.04,0.00022054093524717823
3.04,0.00022054093524717823
3.04,0.00022054093524717823
3.04,0.00022054093524717823
3.04,0.00022054093524717823
3.04,0.00022054093524717823
3.04,0.00022054093524717823
3.04,0.00022054093524717823
3.04,0.00022054093524717823
1.88,0.0002311573436488848
1.88,0.0002311573436488848
1.88,0.0002311573436488848
3.71,0.00022859561742802977
3.71,0.00022859561742802977
1.88,0.0002311573436488848
1.88,0.0002311573436488848
1.88,0.0002311573436488848
3.71,0.00022859561742802977
3.71,0.00022859561742802977
1.88,0.0002311573436488848
1.88,0.0002311573436488848
1.88,0.0002311573436488848
3.71,0.00022859561742802977
3.71,0.00022859561742802977
7.54,0.0002094355071330529
7.54,0.0002094355071330529
7.54,0.0002094355071330529
7.54,0.00020745807443209007
7.54,0.00020745807443209007
7.54,0.00020745807443209007
7.54,0.00020745807443209007
7.54,0.00020745807443209007
7.54,0.00020745807443209007
5.14,0.0002253243373148225
5.14,0.0002253243373148225
5.14,0.0002253243373148225
5.14,0.0002253243373148225
5.14,0.0002253243373148225
5.14,0.0002253243373148225
5.14,0.0002253243373148225
5.14,0.0002253243373148225
5.14,0.0002253243373148225
9.28,0.00022065927218590107
9.28,0.00022065927218590107
9.28,0.00022065927218590107
9.28,0.00022065927218590107
9.28,0.00022065927218590107
9.28,0.00022065927218590107
4.42,0.00017875270763152864
4.42,0.00017875270763152864
4.42,0.00017875270763152864
4.42,0.00017875270763152864
4.42,0.00017875270763152864
4.42,0.00017875270763152864
3.87,0.00019833247138683412
3.87,0.00019833247138683412
3.87,0.00019833247138683412
3.87,0.00019833247138683412
3.87,0.00019833247138683412
3.87,0.00019833247138683412
2.2,0.0002213087204462452
2.2,0.0002213087204462452
2.2,0.0002213087204462452
3.87,0.00019833247138683412
3.87,0.00019833247138683412
3.87,0.00019833247138683412
2.2,0.0002213087204462452
2.2,0.0002213087204462452
2.2,0.0002213087204462452
2.2,0.0002213087204462452
2.2,0.0002213087204462452
2.2,0.0002213087204462452
2.04,0.0002213087204462452
2.04,0.0002213087204462452
2.04,0.0002213087204462452
2.04,0.0002213087204462452
2.04,0.0002213087204462452
2.04,0.0002213087204462452
2.04,0.0002213087204462452
2.04,0.0002213087204462452
2.04,0.0002213087204462452
2.25,0.00021852422549472255
2.25,0.00021852422549472255
2.25,0.00021852422549472255
2.25,0.00021852422549472255
2.25,0.00021852422549472255
2.25,0.00021852422549472255
2.25,0.00021871071022295664
2.25,0.00021871071022295664
2.25,0.00021871071022295664
3.51,0.00022108204935106568
3.51,0.00022108204935106568
3.51,0.00022108204935106568
3.51,0.00022108204935106568
3.51,0.00022108204935106568
3.51,0.00022108204935106568
1.83,0.00023005690098942773
1.83,0.00023005690098942773
1.83,0.00023005690098942773
1.83,0.00023005690098942773
1.83,0.00023005690098942773
1.83,0.00023005690098942773
1.83,0.00023005690098942773
1.83,0.00023005690098942773
1.83,0.00023005690098942773
0.87,0.00019900625971034435
0.87,0.00019900625971034435
0.87,0.00019900625971034435
0.87,0.00019900625971034435
0.87,0.00019900625971034435
0.87,0.00019900625971034435
0.87,0.00019900625971034435
0.87,0.00019900625971034435
0.87,0.00019900625971034435
3.22,0.00020584511274443287
3.22,0.00020584511274443287
3.22,0.00020584511274443287
3.22,0.00020584511274443287
3.22,0.00020584511274443287
3.22,0.00020584511274443287
4.57,0.0002216856348658437
4.57,0.0002216856348658437
4.57,0.0002216856348658437
4.57,0.0002216856348658437
4.57,0.0002216856348658437
4.57,0.0002216856348658437
4.57,0.0002216856348658437
4.57,0.0002216856348658437
4.57,0.0002216856348658437
8.4,0.00018019227474599004
8.4,0.00018019227474599004
8.4,0.00018019227474599004
8.4,0.00018019227474599004
8.4,0.00018019227474599004
8.4,0.00018019227474599004
0.93,0.00021105360802285125
0.93,0.00021105360802285125
0.93,0.00021105360802285125
0.93,0.00021105360802285125
0.93,0.00021105360802285125
0.93,0.00021105360802285125
0.93,0.00021105360802285125
0.93,0.00021105360802285125
0.93,0.00021105360802285125
4.25,0.00022096739124243103
4.25,0.00022096739124243103
4.25,0.00022096739124243103
4.25,0.00022096739124243103
4.25,0.00022096739124243103
4.25,0.00022096739124243103
4.25,0.00022096739124243103
4.25,0.00022096739124243103
4.25,0.00022096739124243103
0.67,0.0002132199533498717
0.67,0.0002132199533498717
0.67,0.0002132199533498717
0.67,0.0002132199533498717
0.67,0.0002132199533498717
0.67,0.0002132199533498717
1.64,0.0002184938862575193
1.64,0.0002184938862575193
1.64,0.0002184938862575193
1.64,0.0002184938862575193
1.64,0.0002184938862575193
1.64,0.0002184938862575193
3.54,0.0002155469155872558
3.54,0.0002155469155872558
3.54,0.0002155469155872558
3.54,0.0002155469155872558
3.54,0.0002155469155872558
3.54,0.0002155469155872558
3.54,0.0002155469155872558
3.54,0.0002155469155872558
3.54,0.0002155469155872558
0.71,0.0002174860566468012
0.71,0.0002174860566468012
0.71,0.0002174860566468012
0.71,0.0002174860566468012
0.71,0.0002174860566468012
0.71,0.0002174860566468012
1.29,0.00020793893745717625
1.29,0.00020793893745717625
1.29,0.00020793893745717625
1.29,0.00020793893745717625
1.29,0.00020793893745717625
1.29,0.00020793893745717625
4.9,0.00019656755463389372
4.9,0.00019656755463389372
4.9,0.00019656755463389372
4.9,0.00019656755463389372
5.07,0.00019656755463389372
5.07,0.00019656755463389372
5.07,0.00019656755463389372
4.9,0.00019656755463389372
5.07,0.00019729511884154877
5.07,0.00019656755463389372
5.07,0.00019656755463389372
4.9,0.00019656755463389372
2.0,0.00018489111227052465
2.0,0.00018489111227052465
2.0,0.00018489111227052465
2.0,0.00018489111227052465
2.0,0.00018489111227052465
2.0,0.00018489111227052465
2.0,0.00017997217067197016
2.0,0.00017997217067197016
2.0,0.00017997217067197016
2.0,0.00017997217067197016
2.0,0.00017997217067197016
2.0,0.00017997217067197016
2.0,0.00017997217067197016
2.0,0.00017997217067197016
2.0,0.00017997217067197016
1.94,0.00021845247490915985
1.94,0.00021845247490915985
1.94,0.00021845247490915985
1.94,0.00021845247490915985
1.94,0.00021845247490915985
1.94,0.00021845247490915985
1.14,0.000216484845983606
1.84,0.000216484845983606
1.84,0.000216484845983606
1.84,0.000216484845983606
3.64,0.000216484845983606
3.64,0.000216484845983606
3.64,0.000216484845983606
6.55,0.000216484845983606
6.55,0.000216484845983606
6.55,0.000216484845983606
3.64,0.000216484845983606
3.64,0.000216484845983606
3.64,0.000216484845983606
6.55,0.000216484845983606
6.55,0.000216484845983606
6.55,0.000216484845983606
3.64,0.000216484845983606
3.64,0.000216484845983606
3.64,0.000216484845983606
3.99,0.000216484845983606
3.72,0.000216484845983606
3.72,0.000216484845983606
3.72,0.000216484845983606
0.77,0.0002227004959628017
0.77,0.0002227004959628017
0.55,0.0002234572957240431
0.55,0.0002234572957240431
0.55,0.0002234572957240431
0.77,0.0002227004959628017
0.77,0.0002227004959628017
0.77,0.0002227004959628017
0.55,0.0002234572957240431
0.55,0.0002234572957240431
0.55,0.0002234572957240431
1.02,0.0002227004959628017
4.15,0.0002227004959628017
4.15,0.0002227004959628017
0.8,0.0002227004959628017
0.77,0.0002227004959628017
0.77,0.0002227004959628017
0.77,0.0002227004959628017
0.34,0.0002171192482487081
0.34,0.0002171192482487081
0.34,0.0002171192482487081
1.02,0.0002227004959628017
4.15,0.0002227004959628017
4.15,0.0002227004959628017
0.8,0.0002227004959628017
0.34,0.0002171192482487081
0.34,0.0002171192482487081
0.34,0.0002171192482487081
1.02,0.0002227004959628017
4.15,0.0002227004959628017
4.15,0.0002227004959628017
0.8,0.0002227004959628017
0.34,0.0002171192482487081
0.34,0.0002171192482487081
0.34,0.0002171192482487081
1.22,0.0002234572957240431
1.37,0.0002234572957240431
1.37,0.0002234572957240431
0.8,0.0002227004959628017
0.8,0.0002227004959628017
0.8,0.0002227004959628017
1.49,0.0002234572957240431
1.37,0.0002234572957240431
1.37,0.0002234572957240431
0.52,0.0002082615353210184
0.52,0.0002082615353210184
0.52,0.0002082615353210184
1.49,0.0002234572957240431
1.49,0.0002234572957240431
1.49,0.0002234572957240431
0.52,0.0002082615353210184
0.52,0.0002082615353210184
0.52,0.0002082615353210184
1.49,0.0002234572957240431
1.49,0.0002234572957240431
1.49,0.0002234572957240431
2.4,0.0002171192482487081
2.4,0.0002171192482487081
2.4,0.0002171192482487081
2.4,0.0002171192482487081
2.4,0.0002171192482487081
2.4,0.0002171192482487081
1.37,0.0002193214880892006
1.37,0.0002193214880892006
1.37,0.0002193214880892006
2.86,0.00020414260073437705
2.86,0.00020414260073437705
2.86,0.00020414260073437705
1.37,0.0002193214880892006
1.37,0.0002193214880892006
1.37,0.0002193214880892006
2.86,0.0002063641111490256
2.86,0.00020414260073437705
2.86,0.00020414260073437705
1.86,0.0002193214880892006
1.86,0.0002193214880892006
1.86,0.0002193214880892006
1.86,0.0002193214880892006
1.86,0.0002193214880892006
1.86,0.0002193214880892006
1.07,0.00021557834153037157
1.07,0.00021557834153037157
1.07,0.00021557834153037157
1.86,0.0002193214880892006
1.86,0.0002193214880892006
1.86,0.0002193214880892006
1.07,0.00021557834153037157
1.07,0.00021557834153037157
1.07,0.00021557834153037157
1.07,0.00021557834153037157
1.07,0.00021557834153037157
1.07,0.00021557834153037157
0.62,0.00021557834153037157
0.62,0.00021557834153037157
1.62,0.00021557834153037157
1.62,0.00021557834153037157
1.62,0.00021557834153037157
0.46,0.00020157128663926451
0.46,0.00020157128663926451
0.62,0.00021557834153037157
0.62,0.00021557834153037157
0.46,0.00020157128663926451
0.46,0.00020157128663926451
3.19,0.00023664529063039156
3.19,0.00023664529063039156
3.19,0.00023664529063039156
3.19,0.00022361036156718443
3.19,0.00023664529063039156
3.19,0.00023664529063039156
0.64,0.00019445721808032597
0.64,0.00019445721808032597
0.64,0.00019445721808032597
0.64,0.00019445721808032597
1.8,0.00020985845348317484
1.8,0.00020985845348317484
2.2,0.00020985845348317484
2.2,0.00020985845348317484
2.2,0.00020985845348317484
2.82,0.00020991881217313852
2.82,0.00020991881217313852
1.8,0.00020985845348317484
1.8,0.00020985845348317484
2.2,0.00020985845348317484
2.2,0.00020985845348317484
2.2,0.00020985845348317484
2.82,0.00020991881217313852
2.82,0.00020991881217313852
2.2,0.00020985845348317484
2.2,0.00020985845348317484
2.2,0.00020985845348317484
2.82,0.00020991881217313852
2.82,0.00020991881217313852
4.41,0.00020991881217313852
4.41,0.00020991881217313852
1.75,0.0002180267874603369
1.75,0.0002180267874603369
1.75,0.0002180267874603369
4.41,0.00020991881217313852
4.41,0.00020991881217313852
1.75,0.0002180267874603369
1.75,0.0002180267874603369
1.75,0.0002180267874603369
4.41,0.00020991881217313852
4.41,0.00020991881217313852
2.48,0.00020306784826127912
2.48,0.00020306784826127912
1.75,0.00021799058963186183
1.75,0.0002180267874603369
1.75,0.0002180267874603369
2.48,0.00020306784826127912
2.48,0.00020306784826127912
0.54,0.00019841414547005763
0.54,0.00019841414547005763
0.54,0.00019841414547005763
2.96,0.00020306784826127912
2.96,0.00020306784826127912
2.96,0.00020306784826127912
2.96,0.00020306784826127912
0.54,0.00019841414547005763
0.54,0.00019841414547005763
0.54,0.00019841414547005763
2.96,0.00020306784826127912
2.96,0.00020306784826127912
2.96,0.00020306784826127912
2.96,0.00020306784826127912
2.96,0.00020306784826127912
2.96,0.00020306784826127912
2.96,0.00020306784826127912
2.96,0.00020306784826127912
3.72,0.00022496515734406092
3.72,0.00022496515734406092
3.72,0.00022496515734406092
3.72,0.00022496515734406092
3.72,0.00022496515734406092
3.72,0.00022496515734406092
0.58,0.0002158850826369187
0.58,0.0002158850826369187
0.58,0.0002158850826369187
2.01,0.00022496515734406092
2.01,0.00022496515734406092
0.58,0.0002158850826369187
0.58,0.0002158850826369187
0.58,0.0002158850826369187
0.72,0.00022365971853085737
0.72,0.00022365971853085737
0.72,0.00022365971853085737
2.01,0.00022496515734406092
2.01,0.00022496515734406092
2.01,0.00022496515734406092
0.58,0.0002158850826369187
0.58,0.0002158850826369187
0.58,0.0002158850826369187
0.72,0.00022365971853085737
0.72,0.00022365971853085737
0.72,0.00022365971853085737
0.72,0.00022365971853085737
2.01,0.00022496515734406092
2.01,0.00022496515734406092
2.01,0.00022496515734406092
3.69,0.00020785938053966428
3.69,0.00020785938053966428
3.69,0.00020785938053966428
0.72,0.00022365971853085737
0.72,0.00022365971853085737
0.72,0.00022365971853085737
0.72,0.00022365971853085737
2.01,0.00022496515734406092
2.01,0.00022496515734406092
2.01,0.00022496515734406092
0.4,0.00021026889530105996
0.4,0.00021026889530105996
0.4,0.00021026889530105996
3.69,0.0002087158241211024
3.69,0.0002087158241211024
3.69,0.0002087158241211024
0.4,0.00022075182050930009
0.4,0.00022075182050930009
0.4,0.00022075182050930009
3.69,0.0002087158241211024
3.69,0.0002087158241211024
3.69,0.0002087158241211024
3.59,0.00023536398772561564
3.59,0.00023536398772561564
2.23,0.0002092283685299584
2.23,0.0002092283685299584
2.23,0.0002092283685299584
3.59,0.00023536398772561564
3.59,0.00023536398772561564
2.23,0.0002092283685299584
2.23,0.0002092283685299584
2.23,0.0002092283685299584
0.55,0.00021832296960663924
0.55,0.00021832296960663924
0.55,0.00021832296960663924
2.23,0.0002092283685299584
2.23,0.0002092283685299584
0.55,0.00021832296960663924
0.55,0.00021832296960663924
0.55,0.00021832296960663924
2.56,0.00023969511725602884
2.56,0.00023969511725602884
2.39,0.00021856722068064772
2.39,0.00021856722068064772
2.56,0.00023969511725602884
2.56,0.00023969511725602884
2.39,0.00021856722068064772
2.39,0.00021856722068064772
2.27,0.00022135773272055257
2.27,0.00022135773272055257
3.51,0.0002092283685299584
3.51,0.0002092283685299584
3.51,0.0002092283685299584
1.51,0.00022891312762333895
1.51,0.00022891312762333895
1.51,0.00022891312762333895
2.86,0.00022843581308441008
2.86,0.00022843581308441008
2.86,0.00022843581308441008
5.2,0.00022843581308441008
5.2,0.00022843581308441008
2.27,0.00022135773272055257
2.27,0.00022135773272055257
1.0,0.00022752039539918192
1.0,0.00022752039539918192
1.0,0.00022752039539918192
3.51,0.0002092283685299584
3.51,0.0002092283685299584
3.51,0.0002092283685299584
1.96,0.0002092283685299584
1.51,0.00022891312762333895
1.51,0.00022891312762333895
1.51,0.00022891312762333895
2.86,0.00022843581308441008
2.86,0.00022843581308441008
2.86,0.00022843581308441008
5.2,0.00022843581308441008
5.2,0.00022843581308441008
1.84,0.00022843581308441008
2.27,0.00022135773272055257
2.27,0.00022135773272055257
1.0,0.00022752039539918192
1.0,0.00022752039539918192
1.0,0.00022752039539918192
2.49,0.00023656512484195968
2.49,0.0002254038898410712
1.96,0.0002092283685299584
1.96,0.0002092283685299584
1.96,0.0002092283685299584
3.36,0.0002186817019885456
3.36,0.0002186817019885456
3.03,0.00021608863898137573
3.03,0.00021608863898137573
3.03,0.00021608863898137573
5.2,0.00022843581308441008
5.2,0.00022843581308441008
1.84,0.00022843581308441008
3.1,0.00023969511725602884
3.1,0.00023969511725602884
3.1,0.00021551591434377956
2.49,0.00023656512484195968
2.49,0.0002254038898410712
3.35,0.0002186817019885456
3.35,0.0002186817019885456
3.35,0.0002186817019885456
3.35,0.0002186817019885456
4.37,0.00021608863898137573
4.37,0.00021608863898137573
3.03,0.00021608863898137573
6.31,0.00021608863898137573
6.31,0.00021608863898137573
6.31,0.00021608863898137573
3.12,0.00021608863898137573
3.12,0.00022891312762333895
3.12,0.00022891312762333895
1.84,0.00022843581308441008
1.84,0.00022843581308441008
1.84,0.00022843581308441008
3.1,0.00023969511725602884
3.1,0.00023969511725602884
3.1,0.00023969511725602884
3.1,0.00021551591434377956
3.56,0.00021551591434377956
3.56,0.00021551591434377956
2.49,0.00023656512484195968
2.49,0.00023656512484195968
3.35,0.0002186817019885456
3.35,0.0002186817019885456
3.35,0.0002186817019885456
3.35,0.0002186817019885456
2.71,0.0002186817019885456
2.71,0.0002186817019885456
2.71,0.0002186817019885456
4.37,0.00021608863898137573
4.37,0.00021608863898137573
6.31,0.00021608863898137573
6.31,0.00021608863898137573
6.31,0.00021608863898137573
3.12,0.00021608863898137573
3.12,0.00021608863898137573
3.12,0.00022891312762333895
3.1,0.00023969511725602884
3.1,0.00023969511725602884
3.1,0.00021551591434377956
3.56,0.00021551591434377956
3.56,0.00021551591434377956
2.71,0.0002186817019885456
2.71,0.0002186817019885456
2.71,0.0002186817019885456
4.37,0.00021608863898137573
4.37,0.00021608863898137573
1.72,0.00022843581308441008
1.72,0.00022843581308441008
1.72,0.00022843581308441008
3.56,0.00021551591434377956
3.56,0.00021551591434377956
2.71,0.0002186817019885456
2.71,0.0002186817019885456
2.71,0.0002186817019885456
4.34,0.00022891312762333895
4.34,0.00022891312762333895
1.72,0.00022843581308441008
1.72,0.00022843581308441008
1.72,0.00022843581308441008
2.47,0.00021551591434377956
2.47,0.00021551591434377956
6.8,0.0002351053600634921
6.8,0.0002351053600634921
10.74,0.0002351053600634921
1.26,0.0002351053600634921
3.11,0.0002092283685299584
3.11,0.0002092283685299584
3.11,0.0002092283685299584
4.34,0.00022891312762333895
4.34,0.00022891312762333895
1.72,0.00022843581308441008
1.72,0.00022843581308441008
1.72,0.00022843581308441008
4.01,0.00023969511725602884
4.01,0.00023969511725602884
4.01,0.00023969511725602884
2.07,0.00023969511725602884
2.07,0.00023969511725602884
2.47,0.00021551591434377956
2.47,0.00021551591434377956
6.8,0.0002351053600634921
10.74,0.0002351053600634921
10.74,0.0002351053600634921
10.74,0.0002351053600634921
1.26,0.0002351053600634921
3.11,0.0002092283685299584
3.11,0.0002092283685299584
3.11,0.0002092283685299584
2.47,0.00021258150359703995
2.47,0.00021258150359703995
3.8,0.0002186817019885456
3.8,0.00021608863898137573
2.79,0.00022891312762333895
2.79,0.00022891312762333895
6.64,0.00023969511725602884
6.64,0.00023969511725602884
4.01,0.00023969511725602884
2.07,0.00023969511725602884
2.07,0.00023969511725602884
1.95,0.00021551591434377956
2.47,0.00021551591434377956
2.47,0.00021551591434377956
1.23,0.00022135773272055257
1.23,0.00022135773272055257
1.06,0.00022135773272055257
6.8,0.0002351053600634921
10.74,0.0002351053600634921
10.74,0.0002351053600634921
10.74,0.0002351053600634921
1.26,0.0002351053600634921
2.47,0.00021258150359703995
2.47,0.00021258150359703995
3.8,0.0002186817019885456
3.8,0.0002186817019885456
2.79,0.00022891312762333895
2.79,0.00022891312762333895
6.64,0.00023969511725602884
6.64,0.00023969511725602884
2.07,0.00023969511725602884
2.07,0.00023969511725602884
3.52,0.00021551591434377956
3.52,0.00021551591434377956
3.52,0.00021551591434377956
1.23,0.00022135773272055257
1.23,0.00022135773272055257
1.06,0.00022135773272055257
1.7,0.00022135773272055257
1.7,0.00022135773272055257
1.7,0.0002227960412184568
5.59,0.0002351053600634921
10.74,0.0002351053600634921
10.74,0.0002351053600634921
10.74,0.0002351053600634921
2.47,0.00021258150359703995
2.47,0.00021258150359703995
3.8,0.0002186817019885456
3.8,0.0002186817019885456
2.66,0.00021608863898137573
2.66,0.00021608863898137573
8.88,0.00023268862586491872
8.88,0.00023268862586491872
8.88,0.00023268862586491872
3.52,0.00023969511725602884
3.52,0.00021551591434377956
3.52,0.00021551591434377956
1.7,0.00022135773272055257
1.7,0.00022135773272055257
1.7,0.0002227960412184568
2.66,0.0002186817019885456
2.66,0.0002186817019885456
2.66,0.0002186817019885456
2.08,0.00021608863898137573
2.08,0.00021608863898137573
2.66,0.00021608863898137573
2.66,0.00021608863898137573
8.88,0.00023268862586491872
8.88,0.00023268862586491872
8.88,0.00023268862586491872
1.7,0.00022135773272055257
1.7,0.00022135773272055257
1.7,0.00022135773272055257
0.68,0.0002227960412184568
0.68,0.0002227960412184568
0.68,0.0002227960412184568
2.0,0.0002172848018780465
2.0,0.0002172848018780465
2.66,0.0002186817019885456
2.66,0.0002186817019885456
2.66,0.0002186817019885456
5.95,0.0002186817019885456
5.95,0.0002186817019885456
2.08,0.00021608863898137573
2.08,0.00021608863898137573
2.66,0.00021608863898137573
3.5,0.00021608863898137573
3.5,0.00021608863898137573
3.5,0.00021608863898137573
8.88,0.00023268862586491872
8.88,0.00023268862586491872
8.88,0.00023268862586491872
2.53,0.0002253911768371872
2.53,0.0002253911768371872
2.53,0.0002253911768371872
0.68,0.0002227960412184568
0.68,0.0002227960412184568
0.68,0.0002227960412184568
2.0,0.0002172848018780465
2.0,0.0002172848018780465
5.95,0.0002186817019885456
8.16,0.0002186817019885456
8.16,0.0002186817019885456
8.16,0.0002186817019885456
3.5,0.00021608863898137573
3.5,0.00021608863898137573
3.5,0.00021608863898137573
3.15,0.00022891312762333895
3.15,0.00022891312762333895
2.53,0.0002253911768371872
2.53,0.0002253911768371872
2.53,0.0002253911768371872
0.97,0.0002227960412184568
0.97,0.0002227960412184568
0.97,0.0002227960412184568
0.56,0.0002136786884587989
0.56,0.0002136786884587989
5.95,0.0002186817019885456
8.16,0.0002186817019885456
8.16,0.0002186817019885456
8.16,0.0002186817019885456
3.5,0.00021608863898137573
3.5,0.00021608863898137573
3.5,0.00021608863898137573
3.15,0.00022891312762333895
3.15,0.00022891312762333895
0.97,0.0002227960412184568
0.97,0.0002227960412184568
0.97,0.0002227960412184568
0.56,0.0002136786884587989
0.56,0.0002136786884587989
8.16,0.0002186817019885456
8.16,0.0002186817019885456
8.16,0.0002186817019885456
3.5,0.00021608863898137573
3.5,0.00021608863898137573
0.97,0.0002227960412184568
0.97,0.0002227960412184568
0.97,0.0002227960412184568
1.53,0.00021551591434377956
1.53,0.00021551591434377956
0.62,0.00022135773272055257
0.62,0.00022135773272055257
1.14,0.00023422799110224063
1.14,0.00023422799110224063
1.14,0.00023422799110224063
0.66,0.00023422799110224063
1.84,0.0002234530092919733
1.84,0.0002234530092919733
1.84,0.0002234530092919733
1.53,0.00021762240972661307
1.53,0.00021762240972661307
0.62,0.00022637823510916896
0.62,0.00022637823510916896
1.14,0.00023422799110224063
1.14,0.00023422799110224063
1.14,0.00023422799110224063
0.66,0.00023422799110224063
1.84,0.0002234530092919733
1.84,0.0002234530092919733
1.84,0.0002234530092919733
1.53,0.00021762240972661307
1.53,0.00021762240972661307
4.87,0.00022058231568306745
4.87,0.00022058231568306745
1.52,0.00022058231568306745
1.52,0.00022058231568306745
1.14,0.00023422799110224063
1.14,0.00023422799110224063
1.14,0.00023422799110224063
1.14,0.00023422799110224063
3.05,0.0002318516106894486
3.05,0.0002318516106894486
3.05,0.0002318516106894486
1.92,0.0002234530092919733
1.92,0.0002234530092919733
1.92,0.0002234530092919733
4.87,0.00022058231568306745
4.87,0.00022058231568306745
1.55,0.00022058231568306745
1.55,0.00022058231568306745
1.52,0.00022058231568306745
1.52,0.00022058231568306745
3.05,0.0002318516106894486
3.05,0.0002318516106894486
3.05,0.0002318516106894486
2.67,0.0002318516106894486
2.67,0.0002318516106894486
2.67,0.0002318516106894486
1.92,0.0002234530092919733
1.92,0.0002234530092919733
1.92,0.0002234530092919733
4.87,0.00022058231568306745
4.87,0.00022058231568306745
1.55,0.00022058231568306745
1.55,0.00022058231568306745
2.67,0.0002318516106894486
2.67,0.0002318516106894486
2.67,0.0002318516106894486
1.92,0.0002234530092919733
1.92,0.0002234530092919733
1.92,0.0002234530092919733
0.76,0.00018892415330388885
0.76,0.00018892415330388885
0.76,0.00018892415330388885
0.35,0.0002036083239769975
0.35,0.0002097168038492341
2.09,0.00020663062238082287
2.09,0.00020663062238082287
2.09,0.00020663062238082287
4.74,0.000214101715865717
4.74,0.000214101715865717
4.74,0.000214101715865717
2.58,0.00022058231568306745
2.58,0.00022058231568306745
2.58,0.00022058231568306745
1.55,0.00022058231568306745
1.55,0.00022058231568306745
2.67,0.0002318516106894486
2.67,0.0002318516106894486
2.67,0.0002318516106894486
0.76,0.00018892415330388885
0.76,0.00018892415330388885
0.76,0.00018892415330388885
0.35,0.0002036083239769975
0.35,0.0002097168038492341
2.09,0.00020663062238082287
2.09,0.00020663062238082287
2.09,0.00020663062238082287
2.09,0.000214101715865717
4.72,0.000214101715865717
4.72,0.000214101715865717
4.72,0.000214101715865717
4.74,0.000214101715865717
2.58,0.00022058231568306745
2.58,0.00022058231568306745
2.58,0.00022058231568306745
6.84,0.00022058231568306745
6.84,0.00022058231568306745
6.84,0.00022058231568306745
1.59,0.00021765175712197383
1.59,0.00021765175712197383
0.52,0.00021765175712197383
0.76,0.00018892415330388885
0.76,0.00018892415330388885
0.76,0.00018892415330388885
2.09,0.00020663062238082287
2.09,0.00020663062238082287
2.09,0.00020663062238082287
2.09,0.000214101715865717
4.72,0.000214101715865717
4.72,0.000214101715865717
4.72,0.000214101715865717
2.58,0.00022058231568306745
2.58,0.00022058231568306745
2.58,0.00022058231568306745
6.84,0.00022058231568306745
6.84,0.00022058231568306745
6.84,0.00022058231568306745
1.59,0.00021765175712197383
1.59,0.00021765175712197383
0.52,0.00021765175712197383
0.52,0.00021765175712197383
2.09,0.000214101715865717
